AccountId,TransactionId,TransactionId_OBIE,BookingDateTime,ValueDateTime,RawDateString,InstructedAmount,TransactionAmount,Currency,OriginalCurrency,ExchangeRate,TransactionType,MerchantCategoryCode,BankTransactionCode,ProprietaryBankTransactionCode,Reference,Balance,CounterpartyName,CounterpartyAccount,Status,merchant_name,category
A003,T546399,O6701271,2025-07-26 08:20:54,2025-07-26 08:20:54,,-182.94,-182.94,USD,USD,,Refund,6012,BTC954,PBC463,REF96356,15019.67,,,Booked,vOerdraft Fee, Bank Fees 
A001,T922228,O7492221,2025-10-13 08:09:15,2025-10-14 08:09:15,13/10/2025 08:09,2000,2000,GBP,GBP,,Credit,6011,BTC635,PBC759,REF80781,9725.61,,,Pending, PAYROLL LTD , Income
A001,T228574,O9079852,2025-12-26 15:42:20,2025-12-26 15:42:20,,1500,1500,GBP,GBP,,Transfer,6011,BTC693,PBC344,REF51936,18686.16,,,Booked,PAYROLL LTD,Income 
A001,T848021,O4186247,2025-04-23 15:12:09,2025-04-24 15:12:09,,-154.27,-154.27,GBP,GBP,,Debit,4812,BTC854,PBC136,REF60891,13412.68,,,Failed,Verizon, Mobile / Telecom 
A002,T624001,O3800042,2025-06-01 15:29:33,2025-06-01 15:29:33,,2500,2500,EUR,EUR,,Debit,6011,BTC636,PBC517,REF42955,15901.61,,,Booked, payroll ltd ,Income
A001,T563348,O3746337,2025-08-11 19:43:30,2025-08-11 19:43:30,,-152.75,-152.75,GBP,GBP,,Refund,4812,BTC568,PBC770,REF49855,5112.71,,,Booked, eVrizon ,Mobile / Telecom
A003,T707021,O1523352,2025-06-22 16:56:30,2025-06-22 16:56:30,,-54.55,-54.55,USD,USD,,Refund,5912,BTC969,PBC619,REF12441,15153.21,,,Booked, Pharmacy,Personal Care
A002,T734155,O9114518,2025-02-10 16:23:57,2025-02-10 16:23:57,10/02/2025 16:23,1500,1500,EUR,EUR,,Transfer,6011,BTC641,PBC189,REF92441,7968.13,,,Booked,payroll ltd,Income 
A001,T381356,O6748402,2025-03-21 13:23:03,2025-03-22 13:23:03,,-57.52,-57.52,GBP,GBP,,Transfer,0,BTC280,PBC897,REF81010,2833.68,,,Booked, **** , Corrupted
A003,T108286,O6262932,2025-05-25 11:27:03,2025-05-25 11:27:03,,1500,1500,USD,USD,,Transfer,6011,BTC838,PBC860,REF49888,17904.38,,,Booked,apyroll ltd,Income 
A003,T723789,O7259939,2025-04-07 12:43:36,2025-04-07 12:43:36,,1000,1000,USD,USD,,Debit,6012,BTC569,PBC538,REF33044,10398.02,,,Booked,Overdraft Fee ,Bank Fees
A001,T958160,O2023137,2025-09-03 18:11:23,2025-09-03 18:11:23,,-298.67,-298.67,GBP,GBP,,Refund,4899,BTC332,PBC666,REF87296,19278.18,,,Booked, Netflix,Streaming / Subscriptions 
A001,T563385,O2040224,2025-04-16 13:21:53,2025-04-16 13:21:53,,2000,2000,GBP,GBP,,Credit,6011,BTC901,PBC230,REF18523,5330.89,,,Failed, payroll ltd,Income 
A002,T255276,O4848164,2025-01-21 19:26:34,2025-01-22 19:26:34,,-8.96,-8.96,EUR,EUR,,Debit,7230,BTC265,PBC243,REF96455,2674.77,,,Booked,Hair Salon ,Personal Care
A003,T420439,O7534111,2025-11-26 08:23:47,2025-11-26 08:23:47,2025-11-26 08:23:47,2500,2500,USD,USD,,Debit,6011,BTC650,PBC159,REF82911,16580.61,,,Booked, PAYROLL LTD ,Income
A003,T402262,O3728089,2025-06-14 14:19:12,2025-06-14 14:19:12,,-465.72,-465.72,USD,USD,,Credit,5942,BTC738,PBC671,REF47982,15795.49,,,Booked,Amazon, Online Shopping
A002,T770478,O9949116,2025-11-15 19:56:30,2025-11-16 19:56:30,,-133.05,-133.05,EUR,EUR,,Refund,0,BTC934,PBC357,REF75976,19860.84,,,Booked,**** ,Corrupted
A002,T757937,O3294774,2025-05-27 18:17:00,2025-05-28 18:17:00,2025-05-27 18:17:00,-173.69,-173.69,EUR,EUR,,Credit,4812,BTC797,PBC958,REF96400,5487.59,,,Pending, Verizon,Mobile / Telecom
A002,T180685,O3999964,2025-01-12 20:31:32,2025-01-13 20:31:32,12-01-2025 20:31:32,-664.5,-664.5,EUR,EUR,,Credit,7997,BTC182,PBC500,REF21443,2460.09,,,Failed,Gymbxo,Fitness
A001,T649859,O9927838,2025-12-03 20:31:39,2025-12-04 20:31:39,,2000,2000,GBP,GBP,,Credit,6011,BTC909,PBC758,REF15004,7370.47,,,Booked,PAYROLL LTD, Income
A001,T164879,O8979730,2025-01-15 20:02:03,2025-01-15 20:02:03,,-100.14,-100.14,GBP,GBP,,Refund,5812,BTC292,PBC429,REF95437,1173.54,,,Pending,Starbucks,Food & Drink
A003,T597635,O8484373,2025-06-25 22:56:36,2025-06-25 22:56:36,,-38.88,-38.88,USD,USD,,Transfer,4121,BTC481,PBC600,REF41711,6229.23,,,Booked, Uebr,Transit 
A003,T163285,O5059993,2025-12-10 12:45:29,2025-12-10 12:45:29,,2000,2000,USD,USD,,Credit,6011,BTC314,PBC461,REF42157,12159.26,,,Booked,PAYROLL LTD,Income 
A002,T478752,O2222046,2025-01-20 13:08:01,2025-01-20 13:08:01,20-01-2025 13:08:01,-1000,-1000,EUR,EUR,,Transfer,6513,BTC477,PBC242,REF84925,9720.43,,,Booked,LANDLROD LTD,Rent / Mortgage 
A001,T432043,O9952696,2025-08-28 09:55:54,2025-08-28 09:55:54,,1500,1500,GBP,GBP,,Refund,6011,BTC972,PBC790,REF53065,17320.04,,,Booked,PAYROLL LTD , Income
A001,T421331,O7381258,2025-06-16 09:44:46,2025-06-17 09:44:46,,2500,2500,GBP,GBP,,Debit,6011,BTC985,PBC152,REF21919,3657.28,,,Pending, PAYROLL LTD, Income
A001,T656249,O3535087,2025-06-12 15:14:58,2025-06-13 15:14:58,,-47.4,-47.4,GBP,GBP,,Transfer,5812,BTC144,PBC719,REF21115,11591.84,,,Booked,Starbucks ,Food & Drink
A001,T569569,O2190742,2025-06-14 10:23:36,2025-06-14 10:23:36,,-2000,-2000,GBP,GBP,,Transfer,6011,BTC521,PBC846,REF44389,5616.29,,,Booked,payroll ldt ,Income
A003,T773738,O8681501,2025-11-26 19:06:51,2025-11-27 19:06:51,,-156.29,-156.29,USD,USD,,Transfer,0,BTC670,PBC889,REF74798,3181.37,,,Booked, ****, Corrupted
A001,T820169,O6560231,2025-10-01 22:28:04,2025-10-02 22:28:04,,-40.34,-40.34,GBP,GBP,,Debit,5812,BTC397,PBC715,REF15218,19339.86,,,Booked,Starbucks, Food & Drink 
A001,T720148,O6080483,2025-08-25 08:11:49,2025-08-26 08:11:49,,2000,2000,GBP,GBP,,Credit,6011,BTC552,PBC746,REF71462,6390.79,,,Failed,PAYROLL LTD,Income
A002,T335208,O7967320,2025-11-28 08:12:08,2025-11-28 08:12:08,,-153.14,-153.14,EUR,EUR,,Credit,4812,BTC623,PBC956,REF23443,3760.18,,,Booked,Verizon , Mobile / Telecom 
A003,T167202,O3488697,2025-12-27 21:41:40,2025-12-28 21:41:40,,-101.56,-101.56,USD,USD,,Debit,5734,BTC580,PBC744,REF98819,2266.59,,,Booked, dAobe,Software / Subscriptions
A002,T910701,O5036611,2025-09-27 12:00:35,2025-09-27 12:00:35,,-327.32,-327.32,EUR,EUR,,Transfer,4900,BTC654,PBC252,REF62254,16845.03,,,Booked,Electricity Co,Utilities 
A002,T424745,O8005748,2025-03-12 15:23:19,2025-03-12 15:23:19,,-2000,-2000,EUR,EUR,,Refund,6011,BTC991,PBC145,REF18855,17906.03,,,Booked, PAYROLL LTD ,Income
A003,T581592,O6114309,2025-10-17 07:27:33,2025-10-17 07:27:33,,2000,2000,USD,USD,,Credit,6011,BTC591,PBC785,REF12087,19504.84,,,Booked, PAYROLL LTD,Income
A003,T698910,O5728448,2025-07-06 15:58:16,2025-07-07 15:58:16,06-07-2025 15:58:16,-151.93,-151.93,USD,USD,,Refund,5812,BTC478,PBC308,REF13378,14373.88,,,Booked,Starbucks , Food & Drink 
A002,T947831,O4884505,2025-07-22 11:36:45,2025-07-23 11:36:45,,-93.5,-93.5,USD,EUR,0.7433,Debit,5812,BTC431,PBC878,REF72444,1214.07,,,Booked,Starbucks , Food & Drink
A002,T812307,O3873313,2025-07-10 10:56:24,2025-07-10 10:56:24,10/07/2025 10:56,-98.96,-98.96,EUR,EUR,,Credit,5812,BTC127,PBC255,REF85926,-245.86,,,Booked, Starbucks ,Food & Drink
A001,T876039,O2010496,2025-06-03 07:09:09,2025-06-04 07:09:09,,2000,2000,GBP,GBP,,Credit,6011,BTC412,PBC682,REF66207,18899.39,,,Pending,PAYROLL LTD ,Income
A003,T144957,O1104984,2025-12-22 14:34:40,2025-12-22 14:34:40,,-88.48,-88.48,USD,USD,,Debit,7230,BTC126,PBC239,REF53554,15834.05,,,Booked, hari salon, Personal Care
A003,T626184,O7713076,2025-07-05 08:28:00,2025-07-05 08:28:00,,2500,2500,USD,USD,,Debit,6011,BTC372,PBC647,REF39098,11895.69,,,Booked, PAYROLL LTD,Income 
A003,T897273,O8693677,2025-04-16 21:03:56,2025-04-16 21:03:56,,1500,1500,USD,USD,,Transfer,6011,BTC972,PBC576,REF24563,3616.92,,,Booked,PAYROLL LTD,Income 
A001,T610310,O7437584,2025-08-12 17:54:29,2025-08-13 17:54:29,,-22.36,-22.36,GBP,GBP,,Debit,5541,BTC241,PBC688,REF88174,10653.16,,,Booked,Shell Fuel,Fuel
A001,T615576,O2343763,2025-04-15 18:00:58,2025-04-15 18:00:58,,-742.37,-742.37,GBP,GBP,,Refund,5651,BTC380,PBC987,REF14440,14475.78,,,Booked, Zara ,Clothing
A003,T672612,O4148361,2025-12-24 16:00:09,2025-12-24 16:00:09,,-112.19,-112.19,USD,USD,,Debit,5411,BTC323,PBC863,REF14782,11619.81,,,Booked, tesco,Groceries 
A002,T340068,O3217531,2025-09-21 11:03:25,2025-09-22 11:03:25,,136.09,136.09,EUR,EUR,,Refund,6300,BTC980,PBC532,REF25806,875.95,,,Booked,Health Insurance, Insurance 
A003,T200617,O6373956,2025-09-20 13:02:43,2025-09-20 13:02:43,,-47,-47,USD,USD,,Debit,7230,BTC767,PBC297,REF48854,19404.2,,,Booked, Hair Salon,Personal Care
A002,T218220,O5015476,2025-02-24 18:22:27,2025-02-24 18:22:27,2025-02-24 18:22:27,-95.35,-95.35,USD,EUR,1.3882,Debit,4121,BTC155,PBC902,REF94694,9491.23,,,Booked, Uber ,Travel 
A002,T386632,O6396907,2025-11-15 17:36:29,2025-11-16 17:36:29,,-72.5,-72.5,EUR,EUR,,Debit,5912,BTC402,PBC777,REF74618,-79.26,,,Booked,Pharmacy,Personal Care
A001,T344462,O9609150,2025-12-03 20:01:46,2025-12-04 20:01:46,2025/12/03 20:01:46,2500,2500,GBP,GBP,,Refund,6011,BTC464,PBC634,REF69151,19422.9,,,Pending,PAYRLOL LTD, Income
A003,T265603,O5021419,2025-08-24 08:18:41,2025-08-24 08:18:41,24/08/2025 08:18,2000,2000,USD,USD,,Transfer,6011,BTC815,PBC144,REF61583,17533.67,,,Booked, PAYROLL LTD , Income
A003,T429546,O2893232,2025-11-17 12:45:12,2025-11-17 12:45:12,,-924.61,-924.61,USD,USD,,Credit,4121,BTC333,PBC517,REF77403,8783.94,,,Pending,Uebr,Transport 
A002,T745226,O1206766,2025-03-02 07:38:21,2025-03-02 07:38:21,2025-03-02 07:38:21,-81.23,-81.23,EUR,EUR,,Refund,0,BTC441,PBC917,REF27899,878.98,Counterparty 119,CP326689,Booked, ****, Corrupted
A002,T494616,O1787829,2025-10-08 18:13:26,2025-10-08 18:13:26,08/10/2025 18:13,-31.33,-31.33,GBP,EUR,1.1347,Refund,5541,BTC356,PBC283,REF86069,13330.58,,,Booked,Shell Fuel,Fuel
A002,T646699,O2731828,2025-08-28 10:47:46,2025-08-28 10:47:46,,-112.82,-112.82,EUR,EUR,,Transfer,5411,BTC764,PBC431,REF15230,16532.32,,,Booked,Tesco ,Groceries
A003,T843881,O6528202,2025-02-07 22:51:36,2025-02-07 22:51:36,,2000,2000,USD,USD,,Debit,6011,BTC403,PBC111,REF27751,167.84,,,Booked,PAYROLL LTD, Income 
A002,T982260,O8004117,2025-08-11 12:12:13,2025-08-12 12:12:13,,2500,2500,EUR,EUR,,Transfer,6011,BTC696,PBC684,REF72963,17427.02,,,Booked,PAYROLL LTD,Income
A001,T177582,O3252923,2025-03-24 21:46:37,2025-03-24 21:46:37,,1500,1500,GBP,GBP,,Transfer,6011,BTC213,PBC583,REF47255,19520.75,,,Booked, PAYROLL LTD ,Income 
A001,T800646,O8796514,2025-06-27 20:45:09,2025-06-27 20:45:09,,-22.78,-22.78,GBP,GBP,,Refund,4121,BTC561,PBC349,REF46559,6064.33,,,Booked,Uber,Travel
A003,T937158,O4169197,2025-12-15 18:39:55,2025-12-16 18:39:55,2025-12-15 18:39:55,-1000,-1000,USD,USD,,Debit,6513,BTC166,PBC533,REF10017,9841.58,,,Booked,LANDLORD LTD,Rent / Mortgage
A002,T147435,O2808110,2025-02-02 19:01:44,2025-02-02 19:01:44,,1500,1500,EUR,EUR,,Credit,6011,BTC723,PBC731,REF87526,14513.72,,,Booked, PAYRLOL LTD ,Income
A002,T689648,O6110305,2025-04-21 18:25:52,2025-04-21 18:25:52,2025-04-21 18:25:52,-11.3,-11.3,EUR,EUR,,Debit,7230,BTC733,PBC752,REF89194,12746.52,,,Booked,Hair Salon,Personal Care
A002,T929718,O7536008,2025-08-08 13:52:52,2025-08-08 13:52:52,,100.27,100.27,EUR,EUR,,Transfer,4812,BTC168,PBC560,REF44866,13950.06,,,Booked, verizon, Mobile / Telecom
A002,T847748,O5955645,2025-04-03 16:38:49,2025-04-04 16:38:49,,188.4,,EUR,EUR,,Transfer,7997,BTC890,PBC733,REF21232,2238.64,,,Booked, gymbxo,Fitness
A002,T455627,O5705338,2025-09-16 10:40:29,2025-09-17 10:40:29,,-1200,-1200,EUR,EUR,,Refund,6513,BTC167,PBC252,REF56346,12156.73,,,Booked,landlord ltd ,Rent / Mortgage
A002,T678290,O3418271,2025-08-14 22:36:49,2025-08-15 22:36:49,,-97.73,-97.73,EUR,EUR,,Refund,5812,BTC401,PBC571,REF28264,4092.45,,,Booked, Starbucks ,Food & Drink
A002,T614013,O6724909,2025-08-13 18:45:12,2025-08-13 18:45:12,,-71.87,-71.87,EUR,EUR,,Credit,5411,BTC618,PBC763,REF19038,8103.99,Counterparty 108,CP962276,Booked,Tesco ,Groceries
A001,T407645,O8859576,2025-01-01 19:36:20,2025-01-02 19:36:20,,-55.49,-55.49,EUR,GBP,1.2536,Refund,5311,BTC801,PBC447,REF87025,19155.87,,,Booked,Traget,Retail
A003,T996531,O7679508,2025-05-12 09:09:27,2025-05-13 09:09:27,,-242.44,-242.44,USD,USD,,Credit,6300,BTC691,PBC452,REF50193,14704.1,,,Booked, Health Insurnace,Insurance 
A002,T316916,O6755703,2025-02-08 22:47:33,2025-02-09 22:47:33,,-70.5,-70.5,GBP,EUR,0.8659,Refund,5411,BTC456,PBC419,REF28569,6314.31,,,Pending,Tseco,Grocery
A003,T118080,O9234615,2025-07-11 11:31:13,2025-07-11 11:31:13,,-96.14,-96.14,USD,USD,,Credit,5812,BTC761,PBC828,REF72402,5178.95,,,Booked,starbucks ,Food & Drink 
A002,T806042,O6342149,2025-07-19 07:23:20,2025-07-19 07:23:20,,-114.25,-114.25,EUR,EUR,,Refund,6012,BTC887,PBC956,REF11558,-580.52,,,Booked, overdraft fee,Bank Fees
A003,T455210,O3528906,2025-06-24 16:42:14,2025-06-24 16:42:14,,-99.18,-99.18,USD,USD,,Refund,4900,BTC605,PBC706,REF60889,717.72,,,Booked, Electricity Co, Utilities 
A001,T134435,O4397889,2025-07-16 18:00:42,2025-07-16 18:00:42,,-150.1,-150.1,GBP,GBP,,Refund,6300,BTC333,PBC859,REF78697,12154.44,,,Pending, Health Insurance ,Insurance
A003,T257242,O9655209,2025-08-16 15:31:33,2025-08-16 15:31:33,2025-08-16 15:31:33,-19.77,-19.77,USD,USD,,Refund,4121,BTC190,PBC470,REF54759,6932.14,,,Booked,Uber,Transport 
A003,T715357,O9552160,2025-02-13 21:19:44,2025-02-14 21:19:44,2025-02-13 21:19:44,-114.64,-114.64,USD,USD,,Refund,5411,BTC756,PBC784,REF74122,4748.22,,,Booked, Tesoc,Food Store
A001,T917930,O9463380,2025-08-06 09:05:26,2025-08-06 09:05:26,,-339.59,-339.59,GBP,GBP,,Refund,4900,BTC685,PBC625,REF90636,17917.48,,,Failed,Electricity Co,Utilities
A002,T666702,O1490073,2025-12-15 10:10:49,2025-12-16 10:10:49,,47.9,,EUR,EUR,,Credit,6011,BTC636,PBC346,REF70864,-501.68,,,Booked,PAYROLL LTD,Income
A003,T363592,O5782589,2025-12-20 17:55:48,2025-12-21 17:55:48,"Dec 20, 2025 05:55 PM",-103.97,-103.97,USD,USD,,Transfer,0,BTC760,PBC472,REF17081,11953.21,,,Pending,****,Corrupted 
A001,T180832,O8380275,2025-04-18 11:24:41,2025-04-18 11:24:41,,2000,2000,GBP,GBP,,Transfer,6011,BTC613,PBC242,REF10864,3441.86,,,Booked,PYAROLL LTD,Income
A001,T787436,O8962302,2025-09-06 18:39:47,2025-09-06 18:39:47,,-72.06,-72.06,GBP,GBP,,Debit,5812,BTC127,PBC711,REF92478,14149.4,,,Booked,Starbucks,Food & Drink
A002,T267628,O7279721,2025-10-14 08:02:12,2025-10-15 08:02:12,,33.68,33.68,EUR,EUR,,Debit,4900,BTC388,PBC372,REF91630,14837.6,,,Booked,Electricity Co,Utilities
A001,T653451,O1427572,2025-04-02 06:53:10,2025-04-02 06:53:10,2025/04/02 06:53:10,-50,-50,GBP,GBP,,Credit,6012,BTC442,PBC943,REF90201,11853.42,Counterparty 17,CP493416,Booked,Overdraft Fee, Bank Fees
A003,T162804,O8043341,2025-08-16 12:46:57,2025-08-17 12:46:57,,1000,1000,USD,USD,,Debit,6513,BTC642,PBC343,REF36895,13944.7,,,Booked, LANDLORD LTD , Rent / Mortgage
A003,T877722,O1923227,2025-08-20 10:17:05,2025-08-20 10:17:05,2025-08-20 10:17:05,-50.03,-50.03,USD,USD,,Debit,4900,BTC218,PBC564,REF66948,1508.3,,,Booked,Electricity Co,Utilities
A003,T709113,O4121535,2025-04-05 14:01:31,2025-04-05 14:01:31,,-167.48,-167.48,USD,USD,,Refund,0,BTC296,PBC522,REF84460,12172.36,,,Pending,**** ,Corrupted
A001,T352572,O6159230,2025-12-24 14:32:48,2025-12-24 14:32:48,2025-12-24 14:32:48,2500,2500,GBP,GBP,,Credit,6011,BTC214,PBC471,REF12552,798.72,,,Booked,PAYROLL LTD,Income
A003,T587339,O8633454,2025-11-15 22:23:49,2025-11-15 22:23:49,,2500,2500,USD,USD,,Transfer,6011,BTC627,PBC932,REF35901,-163.27,,,Booked, PAYROLL LTD,Income
A003,T380931,O6250468,2025-05-18 17:47:14,2025-05-18 17:47:14,,-101.36,-101.36,USD,USD,,Debit,5812,BTC995,PBC445,REF75648,918.78,,,Failed, Starbucks ,Food & Drink 
A002,T981256,O1896268,2025-05-20 16:05:57,2025-05-20 16:05:57,,-60.08,-60.08,EUR,EUR,,Refund,4812,BTC615,PBC619,REF12708,9235.02,,,Booked, Verzion ,Mobile / Telecom
A003,T237118,O6794356,2025-11-14 06:31:56,2025-11-15 06:31:56,14-11-2025 06:31:56,-438.73,-438.73,USD,USD,,Transfer,5942,BTC851,PBC981,REF51853,9814.58,,,Booked,Amazon , Online Shopping 
A002,T519093,O6891254,2025-05-14 13:17:10,2025-05-15 13:17:10,,-14.76,-14.76,EUR,EUR,,Transfer,5411,BTC891,PBC385,REF19099,18723.98,,,Booked,tesco, Food Store
A002,T894210,O9580538,2025-01-20 06:26:04,2025-01-21 06:26:04,,-52.24,-52.24,EUR,EUR,,Debit,4899,BTC975,PBC581,REF50388,8855.89,,,Booked, entflix, Streaming / Subscriptions
A001,T272820,O9073487,2025-12-28 16:01:39,2025-12-28 16:01:39,,-91.21,-91.21,GBP,GBP,,Credit,4111,BTC952,PBC215,REF19766,3182.1,,,Pending,Trainline,Transport
A003,T481242,O5232271,2025-06-02 22:27:41,2025-06-02 22:27:41,,-37.91,-37.91,USD,USD,,Transfer,5411,BTC541,PBC289,REF23207,5391.49,,,Booked,Tesco,Supermarket
A003,T732063,O1155477,2025-01-25 08:41:36,2025-01-25 08:41:36,,-65.15,-65.15,USD,USD,,Credit,5812,BTC997,PBC138,REF47941,18497.55,,,Booked,starbucks,Food & Drink
A003,T598705,O6515543,2025-10-20 18:58:11,2025-10-21 18:58:11,,-134.12,-134.12,USD,USD,,Credit,6012,BTC702,PBC530,REF70377,6201.97,,,Booked,Overdraft Fee,Bank Fees
A001,T144002,O8682112,2025-08-26 16:24:25,2025-08-27 16:24:25,2025-08-26 16:24:25,2000,2000,GBP,GBP,,Debit,6011,BTC222,PBC643,REF16179,13634.67,,,Pending,payroll ltd,Income 
A003,T772025,O7482122,2025-04-20 22:10:17,2025-04-20 22:10:17,,-114.48,-114.48,USD,USD,,Transfer,0,BTC980,PBC105,REF75797,12929.8,,,Booked,**** ,Corrupted 
A002,T505341,O2585546,2025-12-11 08:32:41,2025-12-11 08:32:41,,-6.62,-6.62,EUR,EUR,,Transfer,7230,BTC167,PBC437,REF53863,4291.91,,,Booked, hair salon, Personal Care 
A001,T696337,O7470648,2025-02-11 19:14:53,2025-02-11 19:14:53,,-123.66,-123.66,GBP,GBP,,Debit,4900,BTC137,PBC954,REF32344,19868.87,,,Booked, electricity co, Utilities
A002,T917241,O1603663,2025-09-17 21:50:29,2025-09-17 21:50:29,,-36.64,-36.64,EUR,EUR,,Transfer,4111,BTC553,PBC570,REF59327,17578.7,Counterparty 143,CP791442,Pending,Trainline ,Transport Services 
A001,T134009,O2500981,2025-12-14 06:52:15,2025-12-14 06:52:15,,-118.11,-118.11,GBP,GBP,,Credit,4899,BTC150,PBC182,REF89218,3406.99,,,Booked, netflix, Streaming / Subscriptions 
A003,T300888,O5379847,2025-12-26 17:58:00,2025-12-26 17:58:00,,1500,1500,USD,USD,,Refund,6011,BTC199,PBC671,REF48375,19553.71,,,Booked, PAYROLL LTD,Income
A001,T945143,O1216864,2025-10-20 17:15:55,2025-10-21 17:15:55,,2000,2000,GBP,GBP,,Refund,6011,BTC465,PBC185,REF42931,4097.63,,,Booked,PAYROLL LDT, Income
A003,T847204,O4454681,2025-02-15 19:45:56,2025-02-16 19:45:56,,-343.64,-343.64,USD,USD,,Debit,6012,BTC840,PBC642,REF27447,10936.12,,,Booked, Overdraft Fee ,Bank Fees
A003,T778117,O8051206,2025-02-10 08:32:57,2025-02-10 08:32:57,,-1200,-1200,USD,USD,,Debit,6513,BTC208,PBC684,REF46235,2534.62,,,Booked,landlord ltd,Rent / Mortgage 
A002,T692004,O6423586,2025-01-13 19:25:54,2025-01-13 19:25:54,,-43.85,-43.85,EUR,EUR,,Credit,5812,BTC847,PBC762,REF46007,1686.91,Counterparty 64,CP285973,Booked, Starbucks,Food & Drink
A001,T451813,O1803379,2025-05-14 12:38:04,2025-05-14 12:38:04,,67.38,67.38,GBP,GBP,,Debit,5812,BTC456,PBC390,REF25593,5961.42,Counterparty 61,CP186403,Failed,starbucks,Food & Drink 
A003,T266956,O9625782,2025-04-02 14:34:57,2025-04-03 14:34:57,,-57.71,-57.71,USD,USD,,Debit,5411,BTC800,PBC269,REF90482,10893.5,,,Booked,Tesco, Groceries
A001,T392284,O3608640,2025-08-06 22:17:21,2025-08-06 22:17:21,,1500,1500,GBP,GBP,,Refund,6011,BTC238,PBC778,REF39968,19735.46,Counterparty 23,CP390900,Booked,PAYROLL LTD ,Income 
A003,T276636,O9970002,2025-06-01 14:07:45,2025-06-01 14:07:45,,2000,2000,USD,USD,,Credit,6011,BTC401,PBC227,REF33230,13099.24,,,Booked,PAYORLL LTD, Income
A003,T152557,O7399318,2025-07-19 19:32:47,2025-07-20 19:32:47,,2500,2500,USD,USD,,Debit,6011,BTC981,PBC387,REF84590,17608.54,,,Booked,PAYROLL LTD , Income
A001,T452001,O2358267,2025-07-05 18:11:50,2025-07-05 18:11:50,,258.19,258.19,GBP,GBP,,Credit,4900,BTC906,PBC801,REF37151,9809.47,,,Booked,electricity co ,Utilities
A001,T780154,O9969014,2025-10-09 15:54:14,2025-10-09 15:54:14,,-289.14,-289.14,GBP,GBP,,Transfer,4900,BTC943,PBC315,REF42637,12286.34,,,Booked, electricity co,Utilities
A001,T131144,O5131803,2025-03-01 14:30:20,2025-03-01 14:30:20,01-03-2025 14:30:20,2500,2500,GBP,GBP,,Transfer,6011,BTC821,PBC218,REF23340,3079.04,,,Booked,PAYROLL LTD,Income
A002,T738081,O1451244,2025-12-22 18:53:29,2025-12-23 18:53:29,,-30.64,-30.64,EUR,EUR,,Debit,5411,BTC600,PBC785,REF55464,15124.72,,,Pending,Tesco ,Grocery
A002,T456316,O6543686,2025-05-03 08:36:05,2025-05-04 08:36:05,,-94.11,-94.11,EUR,EUR,,Refund,7230,BTC856,PBC255,REF69151,10081.99,Counterparty 166,CP703165,Booked,Hair Salon ,Personal Care
A001,T488904,O6171733,2025-04-28 11:52:56,2025-04-29 11:52:56,,-50,-50,GBP,GBP,,Refund,6012,BTC533,PBC905,REF58308,11392.58,,,Booked,Overdraft Fee,Bank Fees
A001,T433232,O6567769,2025-02-05 06:56:39,2025-02-05 06:56:39,2025-02-05 06:56:39,239.75,,GBP,GBP,,Debit,4121,BTC807,PBC335,REF56377,14115.7,,,Booked,uber , Travel
A003,T127859,O4100912,2025-06-11 13:02:56,2025-06-11 13:02:56,,1500,1500,USD,USD,,Credit,6011,BTC108,PBC110,REF78743,11307.9,,,Booked,payroll ltd, Income
A003,T401161,O7935774,2025-07-09 20:42:12,2025-07-10 20:42:12,,-19.22,-19.22,EUR,USD,0.7427,Debit,5411,BTC396,PBC308,REF78718,4952.37,,,Booked,Tesco ,Groceries 
A003,T146172,O1222617,2025-12-06 06:07:05,2025-12-07 06:07:05,,-29.71,-29.71,USD,USD,,Credit,4121,BTC522,PBC279,REF71040,19148.01,,,Booked,Uber,Transit
A003,T181531,O3783406,2025-11-19 17:01:28,2025-11-20 17:01:28,,2260.78,,GBP,USD,1.0911,Transfer,6513,BTC709,PBC147,REF32512,17524.45,,,Booked,landlord ltd,Rent / Mortgage
A003,T750882,O8795567,2025-08-04 13:48:35,2025-08-05 13:48:35,,-158.12,-158.12,USD,USD,,Transfer,5812,BTC142,PBC101,REF69210,12714.24,,,Booked,starbucks,Food & Drink
A002,T616611,O2281108,2025-05-27 09:56:48,2025-05-27 09:56:48,,-109.63,-109.63,EUR,EUR,,Transfer,5812,BTC240,PBC659,REF24570,15950.78,,,Booked, Starbucks,Food & Drink
A003,T550756,O3370490,2025-08-05 17:37:24,2025-08-06 17:37:24,2025/08/05 17:37:24,1013.51,,USD,USD,,Credit,5651,BTC401,PBC899,REF39232,7564.2,,,Booked,Zara,Clothing 
A001,T539328,O7649652,2025-05-12 20:28:48,2025-05-13 20:28:48,12-05-2025 20:28:48,-2500,-2500,GBP,GBP,,Credit,6011,BTC944,PBC809,REF36976,19800.58,,,Booked,PAYROLL LTD,Income 
A002,T875854,O7293367,2025-02-18 07:49:08,2025-02-19 07:49:08,18-02-2025 07:49:08,-43.13,-43.13,EUR,EUR,,Debit,5411,BTC226,PBC954,REF67624,6988.75,Counterparty 191,CP995681,Pending,Tesco,Food Store
A002,T990272,O1538072,2025-11-19 18:45:52,2025-11-19 18:45:52,,-64.3,-64.3,EUR,EUR,,Debit,6012,BTC384,PBC278,REF41524,1806.43,,,Booked, Overdraft Fee,Bank Fees
